Frame,Class,Color,Conf,x1,y1,x2,y2
2268,traffic light,Red,0.6485,689,356,731,442
2269,traffic light,Red,0.6490,689,356,731,442
2270,traffic light,Red,0.6592,689,356,731,442
2271,traffic light,Red,0.6633,689,355,731,442
2272,traffic light,Red,0.6674,689,355,731,442
2273,traffic light,Red,0.6659,689,355,731,442
2274,traffic light,Red,0.6568,689,355,731,442
2275,traffic light,Red,0.6573,689,355,731,442
2276,traffic light,Red,0.6517,689,355,731,442
2277,traffic light,Red,0.6469,689,355,731,442
2278,traffic light,Red,0.6405,689,355,731,443
2279,traffic light,Red,0.6285,689,355,730,442
2280,traffic light,Red,0.6347,689,355,730,442
2281,traffic light,Red,0.6268,689,355,730,442
2282,traffic light,Red,0.6806,689,355,730,442
2283,traffic light,Red,0.6519,689,355,730,442
2284,traffic light,Red,0.6662,688,355,730,442
2285,traffic light,Red,0.6553,688,355,730,441
2286,traffic light,Red,0.6807,688,355,730,441
2287,traffic light,Red,0.6728,688,356,730,442
2288,traffic light,Red,0.6468,688,356,730,442
2289,traffic light,Red,0.6617,688,356,730,441
2290,traffic light,Red,0.6482,688,356,730,441
2291,traffic light,Red,0.7215,688,356,730,441
2292,traffic light,Red,0.7194,688,355,730,441
2293,traffic light,Red,0.6990,688,355,730,441
2294,traffic light,Red,0.7112,688,355,730,441
2295,traffic light,Red,0.7129,688,355,730,441
2296,traffic light,Red,0.7086,689,355,730,441
2297,traffic light,Red,0.6658,688,356,730,441
2298,traffic light,Red,0.6396,689,355,730,441
2299,traffic light,Red,0.6748,689,356,730,441
2300,traffic light,Red,0.6898,689,356,730,441
2301,traffic light,Red,0.6807,689,356,730,441
2302,traffic light,Red,0.6965,688,356,731,441
2303,traffic light,Red,0.6900,688,356,731,441
2304,traffic light,Red,0.6968,688,355,731,441
2305,traffic light,Red,0.6568,688,355,730,441
2306,traffic light,Red,0.5990,688,356,730,441
2307,traffic light,Red,0.6435,688,356,730,441
2308,traffic light,Red,0.6224,688,356,730,441
2309,traffic light,Red,0.6616,688,356,730,441
2310,traffic light,Red,0.6372,688,356,730,441
2311,traffic light,Red,0.6297,688,356,730,441
2312,traffic light,Red,0.6535,688,356,730,441
2313,traffic light,Red,0.5980,688,356,730,441
2314,traffic light,Red,0.5761,688,356,730,441
2315,traffic light,Red,0.5733,688,356,730,441
2316,traffic light,Red,0.5954,688,356,730,441
2317,traffic light,Red,0.6035,688,356,731,440
2318,traffic light,Red,0.5473,689,356,730,441
2319,traffic light,Red,0.5202,689,356,730,441
2320,traffic light,Red,0.5213,689,356,730,441
2321,traffic light,Red,0.4948,689,356,730,441
2322,traffic light,Red,0.5005,689,356,730,441
2323,traffic light,Red,0.5145,688,356,730,441
2324,traffic light,Red,0.5613,689,357,730,441
2325,traffic light,Red,0.5696,689,357,730,441
2326,traffic light,Red,0.5750,689,357,730,441
2327,traffic light,Red,0.5590,689,357,730,441
2328,traffic light,Red,0.5548,689,357,730,441
2329,traffic light,Red,0.5554,689,357,730,441
2330,traffic light,Red,0.5689,689,357,730,441
2331,traffic light,Red,0.5952,689,357,730,441
2332,traffic light,Red,0.6036,689,357,730,441
2333,traffic light,Red,0.6190,689,357,730,441
2334,traffic light,Red,0.5868,689,357,730,441
2335,traffic light,Red,0.5888,689,357,730,441
2336,traffic light,Red,0.5788,689,357,730,441
2337,traffic light,Red,0.5860,689,357,729,441
2338,traffic light,Red,0.5734,689,357,729,441
2339,traffic light,Red,0.5587,689,357,730,441
2340,traffic light,Red,0.5821,689,357,730,441
2341,traffic light,Red,0.5695,689,357,730,441
2342,traffic light,Red,0.5815,689,357,730,441
2343,traffic light,Red,0.5753,689,357,730,441
2344,traffic light,Red,0.5388,689,357,730,441
2345,traffic light,Red,0.5525,689,357,730,441
2346,traffic light,Red,0.5985,689,357,730,441
2347,traffic light,Red,0.6065,689,356,730,441
2348,traffic light,Red,0.6301,689,356,730,441
2349,traffic light,Red,0.6116,689,356,730,441
2350,traffic light,Red,0.6129,689,356,730,441
2351,traffic light,Red,0.6272,689,356,730,441
2352,traffic light,Red,0.6066,689,356,730,441
2353,traffic light,Red,0.6165,689,356,730,441
2354,traffic light,Red,0.6097,689,356,730,441
2355,traffic light,Red,0.6186,689,356,730,441
2356,traffic light,Red,0.6111,689,356,730,441
2357,traffic light,Red,0.6168,689,356,730,441
2358,traffic light,Red,0.6379,689,356,730,441
2359,traffic light,Red,0.6352,689,356,730,441
2360,traffic light,Red,0.6344,688,356,730,441
2361,traffic light,Red,0.6304,689,356,730,441
2362,traffic light,Red,0.6236,689,356,730,441
2363,traffic light,Red,0.6047,688,356,730,441
2364,traffic light,Red,0.6084,688,356,730,441
2365,traffic light,Red,0.5902,688,356,730,441
2366,traffic light,Red,0.5927,688,356,730,441
2367,traffic light,Red,0.5792,688,356,730,441
2368,traffic light,Red,0.6112,688,356,730,441
2369,traffic light,Red,0.5980,688,356,730,441
2370,traffic light,Red,0.6052,688,356,730,441
2371,traffic light,Red,0.5902,688,356,730,441
2372,traffic light,Red,0.5646,688,356,730,442
2373,traffic light,Red,0.6011,688,356,730,442
2374,traffic light,Red,0.5839,689,355,730,442
2375,traffic light,Red,0.5568,689,355,730,442
2376,traffic light,Red,0.5798,689,355,730,441
2377,traffic light,Red,0.5793,689,355,730,443
2378,traffic light,Red,0.6012,688,355,730,443
2379,traffic light,Red,0.5932,689,355,730,442
2380,traffic light,Red,0.5901,689,355,730,442
2381,traffic light,Red,0.6109,689,355,730,442
2382,traffic light,Red,0.6392,689,355,731,443
2383,traffic light,Red,0.6432,689,355,731,443
2384,traffic light,Red,0.6437,689,355,731,443
2385,traffic light,Red,0.6478,688,355,731,444
2386,traffic light,Red,0.6584,688,355,731,445
2387,traffic light,Red,0.6610,688,355,731,445
2388,traffic light,Red,0.6601,688,355,731,445
2389,traffic light,Red,0.6595,688,355,731,445
2390,traffic light,Red,0.6526,688,355,731,445
2391,traffic light,Red,0.6608,688,355,731,445
2392,traffic light,Red,0.6780,688,355,731,445
2393,traffic light,Red,0.6550,688,355,731,445
2394,traffic light,Red,0.6555,688,355,731,444
2395,traffic light,Red,0.6502,688,355,731,444
2396,traffic light,Red,0.6412,688,355,731,444
2397,traffic light,Red,0.6160,688,355,731,444
2398,traffic light,Red,0.6288,688,355,731,444
2399,traffic light,Red,0.6432,688,355,731,444
2400,traffic light,Red,0.6329,688,355,731,444
2401,traffic light,Red,0.6726,688,355,731,444
2402,traffic light,Red,0.6601,688,355,731,444
2403,traffic light,Red,0.6357,688,355,731,445
2404,traffic light,Red,0.6652,688,355,731,444
2405,traffic light,Red,0.6424,689,355,730,442
2406,traffic light,Red,0.6540,689,355,730,442
2407,traffic light,Red,0.6880,689,355,731,442
2408,traffic light,Red,0.6579,688,355,731,442
2409,traffic light,Red,0.6338,689,355,730,442
2410,traffic light,Red,0.6379,688,355,730,442
2411,traffic light,Red,0.6366,689,355,730,442
2412,traffic light,Red,0.6782,689,355,731,442
2413,traffic light,Red,0.6676,689,355,731,442
2414,traffic light,Red,0.6780,689,355,731,441
2415,traffic light,Red,0.6633,689,355,730,442
2416,traffic light,Red,0.6723,689,355,730,442
2417,traffic light,Red,0.6543,689,355,730,442
2418,traffic light,Red,0.6536,689,355,730,442
2419,traffic light,Red,0.6613,689,355,730,442
2420,traffic light,Red,0.6593,689,355,730,442
2421,traffic light,Red,0.6665,689,355,731,442
2422,traffic light,Red,0.6449,689,355,731,442
2423,traffic light,Red,0.6489,688,356,731,443
2424,traffic light,Red,0.7104,689,356,731,441
2425,traffic light,Red,0.7104,689,356,730,441
2426,traffic light,Red,0.7060,688,356,731,441
2427,traffic light,Red,0.7160,688,356,731,442
2428,traffic light,Red,0.7228,688,356,731,442
2429,traffic light,Red,0.7108,688,356,731,442
2430,traffic light,Red,0.7049,688,356,731,442
2431,traffic light,Red,0.7151,688,356,731,442
2432,traffic light,Red,0.7118,688,356,731,442
2433,traffic light,Red,0.7138,688,356,731,442
2434,traffic light,Red,0.7238,688,356,731,442
2435,traffic light,Red,0.7150,688,356,731,442
2436,traffic light,Red,0.7038,688,356,731,442
2437,traffic light,Red,0.7062,688,356,731,442
2438,traffic light,Red,0.7103,688,357,731,442
2439,traffic light,Red,0.6824,688,357,731,442
2440,traffic light,Red,0.7086,688,357,731,442
2441,traffic light,Red,0.7070,688,357,731,442
2442,traffic light,Red,0.6957,688,357,731,442
2443,traffic light,Red,0.7040,688,357,731,442
2444,traffic light,Red,0.7045,688,357,731,442
2445,traffic light,Red,0.7070,688,357,731,442
2446,traffic light,Red,0.7089,688,357,731,442
2447,traffic light,Red,0.7009,688,357,731,442
2448,traffic light,Red,0.7089,688,357,731,442
2449,traffic light,Red,0.7066,688,357,731,442
2450,traffic light,Red,0.7075,688,357,731,442
2451,traffic light,Red,0.6997,688,357,731,442
2452,traffic light,Red,0.7506,688,357,731,442
2453,traffic light,Red,0.7452,688,357,731,442
2454,traffic light,Red,0.7484,688,357,731,442
2455,traffic light,Red,0.7489,688,357,731,443
2456,traffic light,Red,0.7456,688,357,731,443
2457,traffic light,Red,0.7392,688,357,731,443
2458,traffic light,Red,0.7439,688,357,731,443
2459,traffic light,Red,0.7574,688,357,731,443
2460,traffic light,Red,0.7587,688,357,731,443
2461,traffic light,Red,0.7574,689,356,731,443
2462,traffic light,Red,0.7588,689,356,731,443
2463,traffic light,Red,0.7606,689,356,731,443
2464,traffic light,Red,0.7538,689,356,731,442
2465,traffic light,Red,0.7438,689,356,731,443
2466,traffic light,Red,0.7510,689,356,730,442
2467,traffic light,Red,0.7574,689,356,730,441
2468,traffic light,Red,0.7623,689,356,730,441
2469,traffic light,Red,0.7637,689,356,730,441
2470,traffic light,Red,0.7618,689,356,730,441
2471,traffic light,Red,0.7614,689,356,730,441
2472,traffic light,Red,0.7571,689,356,730,441
2473,traffic light,Red,0.7532,689,356,730,441
2474,traffic light,Red,0.6969,689,356,731,441
2475,traffic light,Red,0.6955,689,356,731,441
2476,traffic light,Red,0.6831,689,356,731,441
2477,traffic light,Red,0.6886,689,356,731,441
2478,traffic light,Red,0.6860,689,356,731,442
2479,traffic light,Red,0.6921,689,356,731,441
2480,traffic light,Red,0.6910,689,356,731,441
2481,traffic light,Red,0.6939,689,356,731,441
2482,traffic light,Red,0.6774,689,356,731,441
2483,traffic light,Red,0.6729,688,356,731,443
2484,traffic light,Red,0.6918,688,356,731,443
2485,traffic light,Red,0.6971,688,356,731,443
2486,traffic light,Red,0.6963,688,356,731,443
2487,traffic light,Red,0.6919,688,356,731,443
2488,traffic light,Red,0.6708,688,356,731,443
2489,traffic light,Red,0.6794,688,356,731,442
2490,traffic light,Red,0.7020,688,356,731,442
2491,traffic light,Red,0.7110,688,356,731,443
2492,traffic light,Red,0.7050,688,356,731,443
2493,traffic light,Red,0.6866,688,356,731,443
2494,traffic light,Red,0.6888,688,356,731,443
2495,traffic light,Red,0.6774,688,356,731,443
2496,traffic light,Red,0.6827,688,356,731,443
2497,traffic light,Red,0.6804,688,356,731,443
2498,traffic light,Red,0.6667,688,356,732,443
2499,traffic light,Red,0.6559,688,356,732,443
2500,traffic light,Red,0.6242,688,356,731,443
2501,traffic light,Red,0.6478,688,356,731,443
2502,traffic light,Red,0.6244,688,356,731,442
2503,traffic light,Red,0.6436,688,356,731,443
2504,traffic light,Red,0.6385,688,356,731,443
2505,traffic light,Red,0.6269,688,356,731,442
2506,traffic light,Red,0.6511,688,356,731,442
2507,traffic light,Red,0.6504,688,356,731,442
2508,traffic light,Red,0.6684,688,356,731,442
2509,traffic light,Red,0.6804,688,356,731,442
2510,traffic light,Red,0.6581,688,356,731,442
2511,traffic light,Red,0.6711,688,356,731,442
2512,traffic light,Red,0.6749,688,356,731,442
2513,traffic light,Red,0.6523,688,357,731,442
2514,traffic light,Red,0.6519,688,357,731,442
2515,traffic light,Red,0.6504,688,357,731,442
2516,traffic light,Red,0.6519,688,357,731,442
2517,traffic light,Red,0.6548,688,357,731,442
2518,traffic light,Red,0.6546,689,357,731,442
2519,traffic light,Red,0.6717,689,357,731,442
2520,traffic light,Red,0.6689,689,357,731,442
2521,traffic light,Red,0.6857,689,357,731,442
2522,traffic light,Red,0.6804,689,357,731,442
2523,traffic light,Red,0.6894,689,356,731,442
2524,traffic light,Red,0.6251,689,356,731,443
2525,traffic light,Red,0.6046,689,356,731,443
2526,traffic light,Red,0.5841,689,356,731,443
2527,traffic light,Red,0.5715,689,356,731,443
2528,traffic light,Red,0.5593,689,356,731,443
2529,traffic light,Red,0.5736,689,356,731,443
2530,traffic light,Red,0.5663,689,356,731,443
2531,traffic light,Red,0.5778,688,356,731,443
2532,traffic light,Red,0.5690,688,356,731,443
2533,traffic light,Red,0.5386,688,356,731,443
2534,traffic light,Red,0.5444,688,356,731,443
2535,traffic light,Red,0.5609,688,356,732,444
2536,traffic light,Red,0.5700,688,356,732,444
2537,traffic light,Red,0.5813,688,356,732,443
2538,traffic light,Red,0.5699,688,356,732,443
2539,traffic light,Red,0.5876,688,356,731,443
2540,traffic light,Red,0.5882,688,356,731,443
2541,traffic light,Red,0.5895,688,356,731,443
2542,traffic light,Red,0.5770,688,356,731,443
2543,traffic light,Red,0.5686,688,356,731,443
2544,traffic light,Red,0.5751,688,356,731,443
2545,traffic light,Red,0.5733,688,356,731,443
2546,traffic light,Red,0.5764,688,356,731,442
2547,traffic light,Red,0.5813,688,357,731,442
2548,traffic light,Red,0.6469,689,357,731,442
2549,traffic light,Red,0.6444,689,357,731,442
2550,traffic light,Red,0.6541,689,357,731,442
2551,traffic light,Red,0.6443,689,356,731,442
2552,traffic light,Red,0.6661,689,356,731,442
2553,traffic light,Red,0.6553,689,356,731,442
2554,traffic light,Red,0.6589,689,356,731,442
2555,traffic light,Red,0.6462,689,356,731,442
2556,traffic light,Red,0.6360,689,356,731,442
2557,traffic light,Red,0.6373,689,356,731,442
2558,traffic light,Red,0.6338,689,356,731,443
2559,traffic light,Red,0.6433,689,356,731,443
2560,traffic light,Red,0.6631,689,356,731,443
2561,traffic light,Red,0.6693,689,356,731,443
2562,traffic light,Red,0.6494,689,356,731,443
2563,traffic light,Red,0.6358,689,357,731,443
2564,traffic light,Red,0.6325,689,357,731,443
2565,traffic light,Red,0.6324,688,357,731,443
2566,traffic light,Red,0.6374,689,357,731,442
2567,traffic light,Red,0.6047,689,357,731,442
2568,traffic light,Red,0.6031,689,357,732,442
2569,traffic light,Red,0.5881,689,357,732,442
2570,traffic light,Red,0.5832,689,357,732,442
2571,traffic light,Red,0.5688,689,357,731,442
2572,traffic light,Red,0.5603,689,357,731,442
2573,traffic light,Red,0.5686,688,357,731,443
2574,traffic light,Red,0.6260,688,357,731,443
2575,traffic light,Red,0.6188,688,357,731,443
2576,traffic light,Red,0.6202,688,357,731,443
2577,traffic light,Red,0.6134,688,357,731,443
2578,traffic light,Red,0.5963,689,357,731,443
2579,traffic light,Red,0.6022,689,357,731,442
2580,traffic light,Red,0.5787,689,357,731,442
2581,traffic light,Red,0.5787,689,357,731,442
2582,traffic light,Red,0.5734,689,357,731,442
2583,traffic light,Red,0.5716,689,357,731,442
2584,traffic light,Red,0.5913,688,357,731,443
2585,traffic light,Red,0.6260,688,357,731,443
2586,traffic light,Red,0.6184,688,357,731,443
2587,traffic light,Red,0.6336,688,357,731,443
2588,traffic light,Red,0.6521,688,357,731,443
2589,traffic light,Red,0.6439,688,357,731,443
2590,traffic light,Red,0.6215,688,357,731,443
2591,traffic light,Red,0.6286,688,357,731,443
2592,traffic light,Red,0.6263,688,357,731,442
2593,traffic light,Red,0.6371,688,357,731,442
2594,traffic light,Red,0.6338,688,357,731,443
2595,traffic light,Red,0.6428,688,357,731,443
2596,traffic light,Red,0.6388,688,357,731,443
2597,traffic light,Red,0.6316,689,358,731,443
2598,traffic light,Red,0.6279,689,358,731,443
2599,traffic light,Red,0.6363,689,358,731,443
2600,traffic light,Red,0.6328,689,357,731,443
2601,traffic light,Red,0.6270,689,357,731,443
2602,traffic light,Red,0.6277,688,357,731,443
2603,traffic light,Red,0.6255,689,357,730,443
2604,traffic light,Red,0.6238,689,357,730,443
2605,traffic light,Red,0.6244,688,357,731,443
2606,traffic light,Red,0.6188,688,357,731,443
2607,traffic light,Red,0.6199,688,357,731,443
2608,traffic light,Red,0.6160,689,357,731,443
2609,traffic light,Red,0.6108,689,357,731,443
2610,traffic light,Red,0.6112,689,358,731,443
2611,traffic light,Red,0.6001,689,358,731,443
2612,traffic light,Red,0.6135,689,358,731,443
2613,traffic light,Red,0.6075,688,357,731,443
2614,traffic light,Red,0.6068,688,357,731,443
2615,traffic light,Red,0.5725,688,357,731,443
2616,traffic light,Red,0.5955,688,357,731,443
2617,traffic light,Red,0.6074,688,357,731,443
2618,traffic light,Red,0.5999,689,357,731,443
2619,traffic light,Red,0.6129,688,357,731,443
2620,traffic light,Red,0.6177,689,357,731,443
2621,traffic light,Red,0.6217,689,357,731,443
2622,traffic light,Red,0.6274,689,357,731,443
2623,traffic light,Red,0.6199,688,357,731,443
2624,traffic light,Red,0.6000,688,357,731,443
2625,traffic light,Red,0.5869,688,357,731,443
2626,traffic light,Red,0.6015,688,357,731,443
2627,traffic light,Red,0.6218,688,357,731,443
2628,traffic light,Red,0.6118,688,357,731,443
2629,traffic light,Red,0.5985,688,357,731,443
2630,traffic light,Red,0.5951,688,357,730,443
2631,traffic light,Red,0.5973,688,358,730,443
2632,traffic light,Red,0.5421,688,358,730,443
2633,traffic light,Red,0.5352,688,358,730,443
2634,traffic light,Red,0.5320,688,358,730,443
2635,traffic light,Red,0.5054,688,358,730,443
2636,traffic light,Red,0.5080,688,358,730,443
2637,traffic light,Red,0.5104,688,358,731,443
2638,traffic light,Red,0.5169,688,358,730,443
2639,traffic light,Red,0.5327,688,358,730,443
2640,traffic light,Red,0.5555,688,357,730,443
2641,traffic light,Red,0.5448,688,357,731,443
2642,traffic light,Red,0.5258,688,357,731,443
2643,traffic light,Red,0.5108,688,357,731,443
2644,traffic light,Red,0.5432,688,357,731,442
2645,traffic light,Red,0.5461,688,357,731,442
2646,traffic light,Red,0.5397,688,357,731,442
2647,traffic light,Red,0.5103,688,357,731,443
2648,traffic light,Red,0.5099,688,358,731,443
2649,traffic light,Red,0.5075,688,357,731,442
2650,traffic light,Red,0.5192,688,358,730,442
2651,traffic light,Red,0.5178,688,358,730,442
2652,traffic light,Red,0.5006,688,358,730,442
2653,traffic light,Red,0.4975,688,358,730,442
2654,traffic light,Red,0.4824,688,358,730,442
2655,traffic light,Red,0.4498,688,357,730,442
2656,traffic light,Red,0.4930,688,358,730,442
2657,traffic light,Red,0.4839,688,358,731,442
2658,traffic light,Red,0.5061,688,358,731,442
2659,traffic light,Red,0.4917,688,358,730,442
2660,traffic light,Red,0.4762,688,358,730,442
2661,traffic light,Red,0.4534,688,358,730,442
2662,traffic light,Red,0.4350,688,358,730,442
2663,traffic light,Red,0.4770,688,358,730,443
2664,traffic light,Red,0.4908,688,358,731,443
2665,traffic light,Red,0.5159,688,358,731,443
2666,traffic light,Red,0.5046,688,358,731,443
2667,traffic light,Red,0.4966,688,357,731,443
2668,traffic light,Red,0.4854,688,358,731,443
2669,traffic light,Red,0.4852,688,358,731,443
2670,traffic light,Red,0.4931,688,358,731,443
2671,traffic light,Red,0.4981,688,358,731,443
2672,traffic light,Red,0.4606,688,358,731,443
2673,traffic light,Red,0.4533,688,358,731,443
2674,traffic light,Red,0.5541,689,358,731,442
2675,traffic light,Red,0.5698,689,357,731,442
2676,traffic light,Red,0.5640,689,357,731,442
2677,traffic light,Red,0.5397,689,357,731,442
2678,traffic light,Red,0.5458,689,357,731,442
2679,traffic light,Red,0.5370,689,357,731,443
2680,traffic light,Red,0.5797,689,357,731,444
2681,traffic light,Red,0.5964,689,357,731,444
2682,traffic light,Red,0.5971,689,357,731,445
2683,traffic light,Red,0.5905,689,357,731,445
2684,traffic light,Red,0.5716,689,357,731,444
2685,traffic light,Red,0.5552,689,357,731,444
2686,traffic light,Red,0.5921,689,357,731,444
2687,traffic light,Red,0.5986,689,357,731,443
2688,traffic light,Red,0.5698,689,357,731,443
2689,traffic light,Red,0.5662,689,357,731,443
2690,traffic light,Red,0.5760,689,357,731,443
2691,traffic light,Red,0.5758,689,357,731,443
2692,traffic light,Red,0.5443,689,357,731,443
2693,traffic light,Red,0.5279,689,357,731,443
2694,traffic light,Red,0.5121,689,357,731,443
2695,traffic light,Red,0.5263,689,357,731,443
2696,traffic light,Red,0.5237,689,357,731,442
2697,traffic light,Red,0.5070,689,357,731,442
2698,traffic light,Red,0.4601,689,357,731,442
2699,traffic light,Red,0.4912,689,357,731,442
2700,traffic light,Red,0.4732,689,357,731,442
2701,traffic light,Red,0.4580,689,357,731,442
2702,traffic light,Red,0.4684,689,357,731,442
2703,traffic light,Red,0.4559,689,357,731,442
2704,traffic light,Red,0.5135,689,357,731,443
2705,traffic light,Red,0.4890,689,357,731,443
2706,traffic light,Red,0.5077,689,357,731,443
2707,traffic light,Red,0.4999,689,357,731,443
2708,traffic light,Red,0.5028,689,357,731,443
2709,traffic light,Red,0.4874,688,357,731,444
2710,traffic light,Red,0.4480,688,357,732,443
2711,traffic light,Red,0.4456,688,357,732,445
2712,traffic light,Red,0.4621,688,357,732,445
2713,traffic light,Red,0.4423,688,357,732,445
2714,traffic light,Red,0.4345,688,357,732,444
2715,traffic light,Red,0.4422,688,357,732,444
2716,traffic light,Red,0.4852,688,357,732,444
2717,traffic light,Red,0.5204,689,357,732,443
2718,traffic light,Red,0.4878,689,357,731,443
2719,traffic light,Red,0.5029,689,357,731,443
2720,traffic light,Red,0.5145,688,357,732,444
2721,traffic light,Red,0.5164,688,357,732,444
2722,traffic light,Red,0.5539,688,357,732,444
2723,traffic light,Red,0.5116,689,357,732,443
2724,traffic light,Red,0.4606,688,357,732,443
2725,traffic light,Red,0.4605,688,357,732,442
2726,traffic light,Red,0.4749,688,357,731,442
2727,traffic light,Red,0.5016,689,357,731,442
2728,traffic light,Red,0.5538,689,357,731,442
2729,traffic light,Red,0.5812,689,357,731,442
2730,traffic light,Red,0.5796,689,357,731,442
2731,traffic light,Red,0.5841,689,357,731,441
2732,traffic light,Red,0.5996,689,357,731,441
2733,traffic light,Red,0.6139,689,357,731,442
2734,traffic light,Red,0.6057,688,357,731,442
2735,traffic light,Red,0.6284,689,357,731,442
2736,traffic light,Red,0.6186,688,357,731,442
2737,traffic light,Red,0.6174,688,357,731,442
2738,traffic light,Red,0.5897,688,357,731,442
2739,traffic light,Red,0.5889,688,357,731,442
2740,traffic light,Red,0.6086,688,356,731,442
2741,traffic light,Red,0.5895,689,356,731,442
2742,traffic light,Red,0.5927,689,356,731,442
2743,traffic light,Red,0.5770,689,357,731,442
2744,traffic light,Red,0.5752,689,357,731,442
2745,traffic light,Red,0.5800,688,357,731,442
2746,traffic light,Red,0.5643,689,357,731,442
2747,traffic light,Red,0.5966,689,357,731,442
2748,traffic light,Red,0.5859,689,357,731,442
2749,traffic light,Red,0.5944,689,357,731,442
2750,traffic light,Red,0.5780,688,357,731,442
2751,traffic light,Red,0.5755,688,357,731,442
2752,traffic light,Red,0.5705,688,357,731,442
2753,traffic light,Red,0.5639,688,357,731,442
2754,traffic light,Red,0.5755,688,357,731,442
2755,traffic light,Red,0.5742,688,357,731,442
2756,traffic light,Red,0.5823,688,357,731,442
2757,traffic light,Red,0.5864,688,357,731,442
2758,traffic light,Red,0.6263,688,357,731,442
2759,traffic light,Red,0.6312,688,357,731,442
2760,traffic light,Red,0.6458,688,357,731,442
2761,traffic light,Red,0.6220,688,357,731,442
2762,traffic light,Red,0.6130,688,357,731,442
2763,traffic light,Red,0.6239,688,357,731,442
2764,traffic light,Red,0.6134,688,357,731,442
2765,traffic light,Red,0.6209,688,357,731,442
2766,traffic light,Red,0.6051,688,357,731,442
2767,traffic light,Red,0.5792,688,357,731,442
2768,traffic light,Red,0.5773,688,357,731,442
2769,traffic light,Red,0.5699,688,357,731,442
2770,traffic light,Red,0.5966,688,357,731,442
2771,traffic light,Red,0.5867,688,357,731,442
2772,traffic light,Red,0.5736,688,358,731,443
2773,traffic light,Red,0.5861,688,358,731,443
2774,traffic light,Red,0.5974,689,358,731,442
2775,traffic light,Red,0.6037,689,358,730,442
2776,traffic light,Red,0.6024,689,358,730,442
2777,traffic light,Red,0.6194,689,357,730,442
2778,traffic light,Red,0.6160,689,357,730,442
2779,traffic light,Red,0.6010,689,358,730,442
2780,traffic light,Red,0.6218,689,358,730,442
2781,traffic light,Red,0.6169,689,358,730,442
2782,traffic light,Red,0.6358,689,358,730,442
2783,traffic light,Red,0.6391,689,357,730,443
2784,traffic light,Red,0.6466,688,357,730,443
2785,traffic light,Red,0.6409,688,357,730,443
2786,traffic light,Red,0.6560,688,357,730,443
2787,traffic light,Red,0.6386,689,357,730,443
2788,traffic light,Red,0.6101,688,357,730,443
2789,traffic light,Red,0.5883,688,357,731,443
2790,traffic light,Red,0.5625,689,357,730,443
2791,traffic light,Red,0.5537,688,357,730,443
2792,traffic light,Red,0.5507,688,357,731,443
2793,traffic light,Red,0.5442,688,357,731,443
2794,traffic light,Red,0.5572,688,357,731,443
2795,traffic light,Red,0.5692,688,357,730,443
2796,traffic light,Red,0.5780,688,357,730,443
2797,traffic light,Red,0.5677,688,357,730,443
2798,traffic light,Red,0.5545,688,357,730,443
2799,traffic light,Red,0.5658,688,357,731,443
2800,traffic light,Red,0.5632,688,357,730,443
2801,traffic light,Green,0.7319,689,357,730,443
2802,traffic light,Green,0.7183,689,357,730,443
2803,traffic light,Green,0.7212,689,357,730,443
2804,traffic light,Green,0.7215,689,357,730,442
2805,traffic light,Green,0.7217,690,357,730,442
2806,traffic light,Green,0.7378,690,357,730,442
2807,traffic light,Green,0.7462,690,357,730,441
2808,traffic light,Green,0.7464,690,357,730,441
2809,traffic light,Green,0.7452,690,357,730,441
2810,traffic light,Green,0.7461,689,357,731,443
2811,traffic light,Green,0.7433,690,357,730,442
2812,traffic light,Green,0.7429,690,357,730,442
2813,traffic light,Green,0.7364,690,357,730,442
2814,traffic light,Green,0.7392,690,357,730,442
2815,traffic light,Green,0.7464,689,357,731,443
2816,traffic light,Green,0.7367,689,357,731,443
2817,traffic light,Green,0.7347,689,357,731,442
2818,traffic light,Green,0.7265,689,357,731,442
2819,traffic light,Green,0.7364,689,357,731,442
2820,traffic light,Green,0.7338,690,357,731,442
2821,traffic light,Green,0.7295,690,357,731,442
2822,traffic light,Green,0.7224,690,357,731,442
2823,traffic light,Green,0.7262,690,357,731,442
2824,traffic light,Green,0.7271,690,357,731,443
2825,traffic light,Green,0.7279,690,356,730,443
2826,traffic light,Green,0.7345,690,356,730,443
2827,traffic light,Green,0.7306,690,356,730,443
2828,traffic light,Green,0.7346,689,356,731,444
2829,traffic light,Green,0.7271,690,356,731,444
2830,traffic light,Green,0.7303,689,356,731,444
2831,traffic light,Green,0.7212,689,356,731,445
2832,traffic light,Green,0.7247,690,356,731,444
2833,traffic light,Green,0.7339,689,356,731,444
2834,traffic light,Green,0.7272,690,356,731,444
2835,traffic light,Green,0.7326,690,356,731,444
2836,traffic light,Green,0.7477,690,356,731,445
2837,traffic light,Green,0.7533,689,356,731,445
2838,traffic light,Green,0.7619,689,356,731,445
2839,traffic light,Green,0.7669,689,356,731,445
2840,traffic light,Green,0.7610,689,356,731,445
2841,traffic light,Green,0.7452,689,355,731,445
2842,traffic light,Green,0.7573,689,356,731,445
2843,traffic light,Green,0.7485,689,355,731,445
2844,traffic light,Green,0.7398,689,355,731,444
2845,traffic light,Green,0.7302,689,356,731,443
2846,traffic light,Green,0.7247,690,356,730,443
2847,traffic light,Green,0.7339,689,356,731,444
2848,traffic light,Green,0.7343,689,355,731,444
2849,traffic light,Green,0.7293,689,355,731,444
